iter	RMSE
1527	0.245813508
1528	0.2458008217
1529	0.2457502497
1530	0.2457257585
1531	0.2456884862
1532	0.2456621596
1533	0.2456331994
1534	0.2456016154
1535	0.2455368912
1536	0.2455173648
1537	0.2454777851
1538	0.2454652767
1539	0.2454229081
1540	0.245410703
1541	0.2454000398
1542	0.245382776
1543	0.2453736408
1544	0.2453616698
1545	0.2453420853
1546	0.245317692
1547	0.2452793232
1548	0.2452699361
1549	0.2452454889
1550	0.2452137461
1551	0.2452054555
1552	0.2451952045
1553	0.2451781302
1554	0.245155018
1555	0.2451310133
1556	0.2451016061
1557	0.2450820885
1558	0.2450722175
1559	0.2450665063
1560	0.2450484057
1561	0.2450272692
1562	0.2450210975
1563	0.2450173893
1564	0.2449178445
1565	0.2449080556
1566	0.2448999562
1567	0.244884977
1568	0.24486503
1569	0.2448437745
1570	0.2448341324
1571	0.2448133522
1572	0.2448038817
1573	0.2447938331
1574	0.2447829245
1575	0.2447531805
1576	0.2447075805
1577	0.2446906078
1578	0.2446620971
1579	0.2446455624
1580	0.2446313513
1581	0.2446156379
1582	0.2446109554
1583	0.2445659227
1584	0.2445598611
1585	0.2445529291
1586	0.2445380209
1587	0.244513353
1588	0.2445006017
1589	0.2444725693
1590	0.2444188252
1591	0.2444104912
1592	0.2443428248
1593	0.2443307855
1594	0.2443257708
1595	0.2442980763
1596	0.2442778209
1597	0.2442596102
1598	0.2442162334
1599	0.2441933696
1600	0.2441562271
1601	0.2441444553
1602	0.244124359
1603	0.2440591502
1604	0.2440437716
1605	0.2440126622
1606	0.2440022778
1607	0.2439941279
1608	0.2439528598
1609	0.2439264752
1610	0.2439070149
1611	0.2438919724
1612	0.2438789073
1613	0.2438593443
1614	0.243843321
1615	0.2437872958
1616	0.2437696418
1617	0.2437378594
1618	0.2437300875
1619	0.2436981431
1620	0.2436780761
1621	0.2436368993
1622	0.2435960275
1623	0.2435734968
1624	0.2435268911
1625	0.2435015829
1626	0.2434870345
1627	0.2434788362
1628	0.2434616284
1629	0.2434507629
1630	0.2434392644
1631	0.2434329139
1632	0.2433345144
1633	0.2433217137
1634	0.2433073487
1635	0.2432647999
1636	0.2432486426
1637	0.2432295981
1638	0.243218881
1639	0.2432026797
1640	0.2431830816
1641	0.2431670487
1642	0.2430904227
1643	0.2430882663
1644	0.2430812991
1645	0.2430630877
1646	0.2430538981
1647	0.2430325169
1648	0.2430183289
1649	0.2430034646
1650	0.2429801631
1651	0.2429485688
1652	0.2429410451
1653	0.2429300341
1654	0.2429268052
1655	0.2429077473
1656	0.24289845
1657	0.2428535086
1658	0.2428367598
1659	0.2428250572
1660	0.2427918273
1661	0.2427804761
1662	0.2427151133
1663	0.2426944083
1664	0.2426779019
1665	0.2426706253
1666	0.2426591726
1667	0.242643887
1668	0.2426277107
1669	0.2426115652
1670	0.242583639
1671	0.2425669458
1672	0.2425588168
1673	0.2424885904
1674	0.242472531
1675	0.2424587904
1676	0.2424481704
1677	0.2424344583
1678	0.2424238453
1679	0.2424118609
1680	0.2423980084
1681	0.2423912432
1682	0.242376843
1683	0.2423690667
1684	0.2423632103
1685	0.242336225
1686	0.242318158
1687	0.2422964722
1688	0.2422863676
1689	0.2422736257
1690	0.2422627237
1691	0.2422530492
1692	0.2422211134
1693	0.2422120296
1694	0.2422045874
1695	0.2421977922
1696	0.2421912748
1697	0.2421758498
1698	0.2421658032
1699	0.2421345019
1700	0.242126708
1701	0.2421088703
1702	0.2421007401
1703	0.2420393773
1704	0.2420228123
1705	0.2420119949
1706	0.2420033069
1707	0.2419883002
1708	0.2419354812
1709	0.2419092688
1710	0.2418691877
1711	0.241846195
1712	0.2418255468
1713	0.2418147525
1714	0.2417800726
1715	0.2417661482
1716	0.2417494161
1717	0.2417378028
1718	0.2417236484
1719	0.2416767513
1720	0.241654562
