,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
2983,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.15,0.15,4.62,4.48
2984,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,57.67,57.09,58.1,1.57,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.14,1.14,1.91,0.77
2985,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,1.47,1.08,1.86,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.35,-0.35,3.34,3.7
2986,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,139.97,1.4,313.18,3.91,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.27,0.27,1.46,1.19
2987,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.48,1.04,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.04,0.04,0.87,0.83
2988,Green synthesis using Pimpinella anisum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,2.92,3.0
2989,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
2990,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.63,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
2991,Green synthesis using Pepper,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,120.87,119.66,121.88,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.65,0.65,4.86,4.21
2992,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,10.23,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.29,0.29,1.13,0.84
2993,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,323.52,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
2994,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,38.35,0.38,66.83,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.0,0.0,2.09,2.09
2995,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,76.26,50.17,95.83,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.34,-0.34,1.1,1.44
2996,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,24.07,19.64,27.39,2.3,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.0,-0.0,3.14,3.14
2997,Chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,129.31,90.87,158.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.76,0.76,3.06,2.29
2998,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,35.61,258.38,44.13,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.4,-0.4,-0.36,0.03
2999,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
3000,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,108.8,1.09,189.58,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.55,1.27
3001,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.73,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.25,-0.25,3.14,3.39
3002,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3003,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3004,Green synthesis using Serai kayu,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,102.5,61.23,147.08,35.57,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.85,0.85,3.39,2.54
3005,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,78.03,226.57,37.87,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,0.37,0.46
3006,green synthesis using  Withania coagulans fruits extract,lab,MIC,water,none,none,spherical,phenolic,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.97,0.97,4.7,3.73
3007,Green synthesis using Spirogyra varians,lab,MIC,water,none,none,quasi-spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,17.55,13.94,20.58,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.04,1.04,2.67,1.62
3008,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,74.93,228.9,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.56,0.56,1.76,1.2
3009,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,292.47,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
3010,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,22.55,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.54,-0.54,0.76,1.31
3011,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,289.96,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3012,Green synthesis using Astragalus sarcocolla,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.48,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3013,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.52,1.15,43.67,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.13
3014,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,6.98,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.16,-0.16,3.26,3.42
3015,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,100.6,99.59,101.6,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.55,0.55,4.06,3.51
3016,Green synthesis using Desmodium triquetrum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,14.93,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.07,-0.07,3.15,3.21
3017,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.23,-0.23,3.5,3.72
3018,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,93.32,249.9,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.34,0.34,2.71,2.36
3019,Chemical synthesis,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,20.97,0.21,42.7,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.14,-0.14,2.61,2.75
3020,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,108.57,213.35,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.55,0.55,2.1,1.55
3021,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
3022,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3023,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,157.31,1.57,274.12,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.54
3024,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,2.54,1.54
3025,Biosynthesis using Rehmannia glutinosa fungi symbiont,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,105.68,1.06,184.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.53,0.53,2.07,1.54
3026,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,107.91,106.83,108.88,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.04,1.04,2.5,1.46
3027,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.59,1.03,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.16,0.16,2.33,2.17
3028,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,160.77,110.41,198.54,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.55,0.55,2.1,1.55
3029,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,138.18,136.8,139.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.79,0.79,2.33,1.54
3030,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.57,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.04,0.04,0.87,0.83
3031,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.42,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3032,green_synthesis using Aloe-vera leaf extract. 50 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,phenolic,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,123.64,56.3,174.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.03,1.03,4.8,3.77
3033,Green synthesis using fungal filtrate,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.19,-0.19,2.9,3.1
3034,Chemical synthesis using halloysite nanotubes,lab,MIC,ethanol,halloysite,none,tubular,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,81.06,80.25,81.67,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.09,0.09,5.77,5.68
3035,Green synthesis using Acinetobacter baumannii,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,2.92,3.0
3036,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,4.78,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.94,0.94,2.74,1.8
3037,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3038,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,118.56,117.37,119.45,3.51,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.71,0.71,2.77,2.06
3039,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,324.79,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.53,0.53,1.84,1.31
3040,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,25.86,24.37,27.72,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.39,0.39,3.49,3.11
3041,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,139.04,1.39,242.28,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.44,0.44,0.98,0.54
3042,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,81.21,0.81,141.51,10.73,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.44,0.44,1.63,1.19
3043,chemical_synthesis using cerium nitrate,lab,MIC,water,none,none,cubic,,172.114,4.456551526,medium,chemical,0,16,0,2,-0.2376,0.976623377,3.976623377,2,12.81,2.36,20.65,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.15,1.15,8.24,7.1
3044,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,6.87,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.78,0.78,4.58,3.8
3045,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,3.42,0.03,7.17,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.46,-0.46,1.37,1.83
3046,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3047,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,4.32,4.28,4.36,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.47,-0.47,2.32,2.79
3048,Green synthesis using Saussurea costus,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,4.81,3.81
3049,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,333.06,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.88,-0.88,0.45,1.33
3050,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,112.23,1.12,195.56,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.34,0.34,1.41,1.07
3051,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,58.7,57.81,59.37,8.26,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.6,0.6,3.54,2.94
3052,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,16.66,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.48,0.48,1.68,1.2
3053,chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,0.8,0.01,1.66,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.3,-0.3,2.46,2.76
3054,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.59,0.59,1.8,1.21
3055,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,98.01,211.58,8.49,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.25,0.25,2.81,2.55
3056,Green synthesis using Gloeophyllum striatum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,4.81,3.81
3057,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,74.78,74.03,75.34,2.57,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.77,0.77,0.6,-0.17
3058,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,94.89,93.94,95.78,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.62,0.62,4.06,3.45
3059,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,335.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3060,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,21.76,270.27,1.47,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.49,0.49,1.69,1.2
3061,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.49,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3062,Green synthesis using Pisum sativum L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,40.47,295.93,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.9,0.9,1.52,0.62
3063,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,149.34,1.49,334.15,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.35,1.07
3064,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
3065,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,103.26,237.47,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.54,0.54,4.53,3.99
3066,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,113.33,52.32,159.09,0.49,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.97,0.97,1.8,0.83
3067,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,16.14,14.37,17.47,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.58,1.58,4.42,2.84
3068,Biosynthesis using Candida glabrata,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,43.88,311.7,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.86,0.86,0.86,0.0
3069,green_synthesis using Aloe-vera leaf extract. 5 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,phenolic,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.8,0.8,4.08,3.28
3070,Green synthesis using Syzygium cumini seeds,lab,MIC,ethanol,none,none,oval,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,98.52,211.2,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.57,0.57,4.09,3.52
3071,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,139.93,180.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.6,0.6,2.2,1.59
